CensusTract,State,County,LAT,LON,Urban,Rural,housing units,total pop,pop 1 mile low access
36081086300,NY,Queens,40.6739496,-73.8176521,1,0,2628,7277,0
36081086400,NY,Queens,40.7499656,-73.8202293,1,0,789,2634,0
36081086500,NY,Queens,40.6673404,-73.8217385,1,0,2128,4514,0
36081086900,NY,Queens,40.6651285,-73.8166159,1,0,733,2131,0
36081087100,NY,Queens,40.7547095,-73.8329979,1,0,642,1752,0
36081088400,NY,Queens,40.757152,-73.8276531,1,0,2799,7337,66.62967224
36081088901,NY,Queens,40.7596421,-73.8236353,1,0,4172,10266,0
36081089200,NY,Queens,40.7570602,-73.8230578,1,0,2632,7430,5.744287074
36081090700,NY,Queens,40.7549868,-73.8207973,1,0,448,1355,0
36081091601,NY,Queens,40.7568129,-73.8178758,1,0,1736,4079,572.6379805
36081091602,NY,Queens,40.7612685,-73.8199413,1,0,0,0,0
36081091800,NY,Queens,40.6734229,-73.8315385,1,0,8,17,17.00000012
36081091900,NY,Queens,40.7626727,-73.8251535,1,0,1658,5766,0
36081092200,NY,Queens,40.7652626,-73.83371,1,0,809,2206,2205.999991
36081092500,NY,Queens,40.7589796,-73.8332501,1,0,1218,3681,0
36081092800,NY,Queens,40.6557283,-73.833707,1,0,1168,3246,2966.983084
36081092900,NY,Queens,40.772393,-73.828199,1,0,2166,6496,0
36081093401,NY,Queens,40.6522124,-73.8473336,1,0,1444,3789,208.5987341
36081093402,NY,Queens,40.7733837,-73.8393163,1,0,1652,3657,0
36081093800,NY,Queens,40.5599513,-73.9160571,1,0,2353,5218,0
36081093900,NY,Queens,40.5599367,-73.8878455,1,0,1539,4400,0
36081094201,NY,Queens,40.5671296,-73.8742556,1,0,1167,3380,0
36081094202,NY,Queens,40.7783897,-73.849099,1,0,1695,4700,0
36081094203,NY,Queens,40.5732483,-73.8597894,1,0,2575,5369,0
36081094500,NY,Queens,40.7824823,-73.8447664,1,0,1375,3971,0
36081094700,NY,Queens,40.5731798,-73.8518167,1,0,824,2577,0
36081095400,NY,Queens,40.7858517,-73.8573275,1,0,1680,5368,0
36081096400,NY,Queens,40.5813729,-73.8465839,1,0,1230,4441,0
36081097202,NY,Queens,40.575756,-73.8404911,1,0,975,2795,0
36081097203,NY,Queens,40.5797628,-73.8293271,1,0,2304,6865,0
36081097204,NY,Queens,40.7947752,-73.8402744,1,0,1084,3544,0
36081097300,NY,Queens,40.5857865,-73.8213404,1,0,735,2016,0
36081098100,NY,Queens,40.5913082,-73.810489,1,0,792,2249,0
36081098700,NY,Queens,40.5846503,-73.8113034,1,0,917,2444,0
36081099100,NY,Queens,40.789973,-73.8315285,1,0,2933,6507,0
36081099200,NY,Queens,40.7855737,-73.8413733,1,0,1187,3803,0
36081099701,NY,Queens,40.5916491,-73.7994203,1,0,1213,2670,0
36081099703,NY,Queens,40.5925529,-73.791853,1,0,1845,3892,0
36081099704,NY,Queens,40.5901878,-73.7802102,1,0,3805,6868,0
36081099705,NY,Queens,40.6039733,-73.7803776,1,0,1064,2632,0
36081099801,NY,Queens,40.593907,-73.7811283,1,0,2455,7608,0
36081099802,NY,Queens,40.7949673,-73.823537,1,0,2615,5283,0
36081099900,NY,Queens,40.7983102,-73.8161019,1,0,0,0,0
36081100801,NY,Queens,40.7952196,-73.8076674,1,0,618,2327,29.27222443
36081100802,NY,Queens,40.7919724,-73.7988186,1,0,2303,8106,0
36081101001,NY,Queens,40.5938729,-73.7677462,1,0,3237,9943,0
36081101002,NY,Queens,40.7809157,-73.7900321,1,0,1584,4138,0
36081101700,NY,Queens,40.783117,-73.7745374,1,0,2419,5689,0
36081102900,NY,Queens,40.7816674,-73.7807804,1,0,1251,3319,0
36081103201,NY,Queens,40.7900227,-73.7822043,1,0,1915,6456,0
36081103202,NY,Queens,40.5980924,-73.7575813,1,0,1719,6197,0
36081103300,NY,Queens,40.5915476,-73.7578825,1,0,1487,4116,0
36081103900,NY,Queens,40.7917856,-73.7768669,1,0,2169,6151,0
36081104700,NY,Queens,40.6109525,-73.7658259,1,0,2771,7314,0
36081105900,NY,Queens,40.6027274,-73.7643804,1,0,1290,3556,0
36081107201,NY,Queens,40.5968559,-73.750098,1,0,915,2443,1907.900638
36081107202,NY,Queens,40.5987076,-73.7412734,0,1,0,0,0
36081108500,NY,Queens,40.7797813,-73.7982488,1,0,938,2613,0
36081109300,NY,Queens,40.7839152,-73.80737,1,0,1045,3034,0
36081109700,NY,Queens,40.6089555,-73.7554305,1,0,648,1887,0
36081109900,NY,Queens,40.6066405,-73.7475182,1,0,1156,3277,0
36081111300,NY,Queens,40.7791778,-73.8096597,1,0,862,2559,0
36081112300,NY,Queens,40.7840574,-73.8190341,1,0,810,2102,0
36081112900,NY,Queens,40.7748152,-73.8203696,1,0,884,2242,0
36081113300,NY,Queens,40.7737697,-73.8070645,1,0,634,1537,0
36081113900,NY,Queens,40.6039653,-73.8220432,1,0,1403,3322,0
36081114100,NY,Queens,40.6252538,-73.8137646,1,0,855,2406,0
36081114700,NY,Queens,40.7724639,-73.7890027,1,0,602,1673,0
36081115100,NY,Queens,40.7755977,-73.770443,1,0,378,1116,0
36081115500,NY,Queens,40.7703507,-73.7772746,1,0,695,2114,0
36081115700,NY,Queens,40.7679507,-73.7864663,1,0,1245,3388,0
36081115900,NY,Queens,40.7679197,-73.7626797,1,0,1404,3991,0
36081116100,NY,Queens,40.766292,-73.7712453,1,0,1528,4589,0
36081116300,NY,Queens,40.7653992,-73.7768143,1,0,2772,9104,0
36081116700,NY,Queens,40.7641613,-73.7831307,1,0,651,2067,0
36081117100,NY,Queens,40.76423,-73.790616,1,0,945,2743,0
36081117500,NY,Queens,40.7690968,-73.7966892,1,0,1909,4990,0
36081118100,NY,Queens,40.7682675,-73.8019551,1,0,674,1840,0
36081118500,NY,Queens,40.7690541,-73.8079843,1,0,698,2114,0
36081118700,NY,Queens,40.7678352,-73.8117935,1,0,769,2521,0
36081118900,NY,Queens,40.767576,-73.8151694,1,0,732,2468,0
36081119100,NY,Queens,40.7686392,-73.8207537,1,0,1072,3273,0
36081119300,NY,Queens,40.7668291,-73.8257235,1,0,763,2252,0
36081119500,NY,Queens,40.7638208,-73.8192061,1,0,440,1349,0
36081119900,NY,Queens,40.7621734,-73.8124434,1,0,472,1507,0
36081120100,NY,Queens,40.7632516,-73.805704,1,0,480,1668,0
36081120300,NY,Queens,40.7614727,-73.7964229,1,0,489,1642,0
36081120500,NY,Queens,40.7594996,-73.7873594,1,0,990,3024,0
36081120700,NY,Queens,40.7594677,-73.8038056,1,0,890,2794,0
36081121100,NY,Queens,40.7596321,-73.8128802,1,0,0,0,0
36081121500,NY,Queens,40.7565055,-73.8126136,1,0,1277,4101,0
36081122300,NY,Queens,40.756665,-73.8065111,1,0,1161,3533,0
36081122701,NY,Queens,40.7571846,-73.7996267,1,0,4224,10910,0
36081122702,NY,Queens,40.7548673,-73.799471,1,0,2734,6427,0
36081124100,NY,Queens,40.7534621,-73.8095776,1,0,1279,3897,0
36081124700,NY,Queens,40.7532121,-73.8140593,1,0,1164,3550,0
36081125700,NY,Queens,40.7487999,-73.8125809,1,0,1006,3203,0
36081126500,NY,Queens,40.7512742,-73.8171091,1,0,555,1660,0
36081126700,NY,Queens,40.7507951,-73.8009821,1,0,678,4057,0
36081127700,NY,Queens,40.7456324,-73.808289,1,0,1152,3633,0
36081128300,NY,Queens,40.7403946,-73.8058361,1,0,45,73,0
36081129102,NY,Queens,40.7349817,-73.7994824,1,0,1242,3341,0
36081129103,NY,Queens,40.7333418,-73.8070927,1,0,1945,3566,0
36081129104,NY,Queens,40.7331777,-73.8127306,1,0,1863,4102,0
36081130100,NY,Queens,40.7268041,-73.8024085,1,0,1521,3791,0
36081133300,NY,Queens,40.7280811,-73.796244,1,0,1304,3679,0
36081133900,NY,Queens,40.724133,-73.8079345,1,0,431,1302,0
36081134100,NY,Queens,40.7204985,-73.8037018,1,0,1047,3259,0
36081134700,NY,Queens,40.7202662,-73.7978404,1,0,3870,9572,0
36081136700,NY,Queens,40.7244237,-73.7834107,1,0,2355,5879,0
36081137700,NY,Queens,40.7339553,-73.7688471,1,0,2335,6606,0
36081138501,NY,Queens,40.7316087,-73.7544175,1,0,1457,4743,0
36081138502,NY,Queens,40.7367166,-73.759684,1,0,0,72,0
36081139900,NY,Queens,40.7380984,-73.7501561,1,0,564,1744,0
36081140300,NY,Queens,40.7335,-73.739776,1,0,775,2302,0
36081140901,NY,Queens,40.7319191,-73.779273,1,0,299,914,0
36081140902,NY,Queens,40.72864,-73.7900377,1,0,854,2603,0
36081141700,NY,Queens,40.7352553,-73.7912064,1,0,1493,4475,0
36081142900,NY,Queens,40.7379085,-73.7811206,1,0,1242,3624,0
36081143500,NY,Queens,40.7441935,-73.7603456,1,0,727,2199,0
36081144100,NY,Queens,40.7471224,-73.7500051,1,0,1180,2926,0
36081144700,NY,Queens,40.755479,-73.7573314,1,0,948,2927,0
36081145101,NY,Queens,40.751992,-73.7458905,1,0,465,1360,0
36081145102,NY,Queens,40.7498759,-73.762449,1,0,778,2468,0
36081145900,NY,Queens,40.7481453,-73.7696481,1,0,942,2772,0
36081146300,NY,Queens,40.7465273,-73.7749327,1,0,987,3000,0
36081146700,NY,Queens,40.7448571,-73.7821667,1,0,1266,2736,0
36081147100,NY,Queens,40.7447946,-73.791683,1,0,1310,3341,0
36081147900,NY,Queens,40.751069,-73.7845411,1,0,1690,4241,0
36081148300,NY,Queens,40.7529288,-73.7702227,1,0,1023,2863,0
36081150701,NY,Queens,40.7556569,-73.7637983,1,0,1061,2930,0
36081150702,NY,Queens,40.7568683,-73.7724262,1,0,1205,3178,0
36081152901,NY,Queens,40.7551381,-73.7846965,1,0,2528,6401,0
36081152902,NY,Queens,40.7532399,-73.7780994,1,0,2182,5126,0
36081155101,NY,Queens,40.7542208,-73.7919633,1,0,1362,1806,0
36081155102,NY,Queens,40.7594706,-73.7810828,1,0,3405,8185,0
36081156700,NY,Queens,40.7612107,-73.7731985,1,0,265,1790,0
36081157101,NY,Queens,40.7614729,-73.7634658,1,0,2452,7216,0
36081157102,NY,Queens,40.7695661,-73.7423055,1,0,576,1996,0
36081157901,NY,Queens,40.7766465,-73.752239,1,0,1733,4800,0
36081157902,NY,Queens,40.7621829,-73.7396913,1,0,1107,3836,0
36081157903,NY,Queens,40.7664048,-73.7306657,1,0,1330,3944,0
36081161700,NY,Queens,40.7523114,-73.7336379,1,0,1468,4297,0
36081162100,NY,Queens,40.7593014,-73.7239523,1,0,1966,6197,0
36081990100,NY,Queens,40.7565778,-73.7141781,0,1,0,0,0
36085000300,NY,Richmond,40.7511253,-73.7153522,1,0,936,1927,0
36085000600,NY,Richmond,42.6159619,-73.6588951,1,0,1236,2408,0
36085000700,NY,Richmond,42.6278355,-73.7178418,1,0,2129,4915,3391.113988
36085000800,NY,Richmond,42.5989405,-73.7288673,1,0,1877,5583,0
36085000900,NY,Richmond,42.5241227,-73.7248686,1,0,788,2112,86.90118361
36085001100,NY,Richmond,42.5413652,-73.6368521,1,0,1271,3987,0
36085001700,NY,Richmond,42.5352265,-73.7516261,1,0,600,1788,0
36085001800,NY,Richmond,42.5479413,-73.5445676,1,0,214,731,612.2395146
36085002001,NY,Richmond,42.5139631,-73.6107498,1,0,1031,2504,0
36085002002,NY,Richmond,42.5544739,-73.4108458,1,0,1207,3258,274.4133978
36085002100,NY,Richmond,40.6446304,-74.0719887,1,0,1371,4236,0
36085002700,NY,Richmond,40.6181527,-74.062642,1,0,465,2217,0
36085002900,NY,Richmond,40.6473695,-74.0782043,1,0,1578,5207,0
36085003300,NY,Richmond,40.6119576,-74.067715,1,0,1347,3402,0
36085003600,NY,Richmond,40.6422065,-74.0828564,1,0,818,2510,0
36085003900,NY,Richmond,40.6387763,-74.0826654,1,0,950,2197,0
36085004000,NY,Richmond,40.6343907,-74.0812548,1,0,4375,12998,0
36085004700,NY,Richmond,40.6019091,-74.0537589,1,0,1145,3863,0
36085005000,NY,Richmond,40.6070041,-74.0710186,1,0,1458,3847,0
36085005900,NY,Richmond,40.6015417,-74.0702466,1,0,1134,2635,0
36085006400,NY,Richmond,40.6321769,-74.0714366,1,0,1255,3550,0
36085006700,NY,Richmond,40.6235871,-74.0764274,1,0,1113,2758,0
36085007000,NY,Richmond,40.6196581,-74.0827407,1,0,2768,8525,689.7704726
36085007400,NY,Richmond,40.6256016,-74.0866107,1,0,1702,4693,2462.937495
36085007500,NY,Richmond,40.6110561,-74.0759044,1,0,1119,3914,0
36085007700,NY,Richmond,40.6213704,-74.0922313,1,0,468,1535,2.064484358
36085008100,NY,Richmond,40.6135963,-74.0808617,1,0,1699,4301,1336.487855
36085009601,NY,Richmond,40.6141852,-74.0947394,1,0,1527,4024,0
36085009602,NY,Richmond,40.6049549,-74.08666,1,0,1349,3461,0
36085009700,NY,Richmond,40.6284943,-74.098532,1,0,1315,3925,1.557064891
36085010500,NY,Richmond,40.5972421,-74.0785059,1,0,1735,5153,0
36085011201,NY,Richmond,40.6355428,-74.1012037,1,0,2072,5758,0
36085011202,NY,Richmond,40.5853447,-74.0800649,1,0,2274,6428,0
36085011401,NY,Richmond,40.5914473,-74.061691,1,0,1318,3067,0
36085011402,NY,Richmond,40.6335987,-74.0909457,1,0,1325,3450,0
36085012100,NY,Richmond,40.6378663,-74.0902676,1,0,1141,3065,0
36085012200,NY,Richmond,40.6440923,-74.0941085,1,0,1439,3813,0
36085012500,NY,Richmond,40.6469814,-74.1024106,1,0,945,2939,0
36085012804,NY,Richmond,40.5969289,-74.088602,1,0,1522,4259,0
36085012805,NY,Richmond,40.5907824,-74.0951591,1,0,1091,3158,4.484691501
36085012806,NY,Richmond,40.6428531,-74.1111469,1,0,2455,5955,0.003388259
36085013201,NY,Richmond,40.633799,-74.1118714,1,0,578,1558,0
36085013203,NY,Richmond,40.5777326,-74.0855428,1,0,2039,5433,0
36085013204,NY,Richmond,40.569481,-74.0945098,1,0,1834,4843,0
36085013301,NY,Richmond,40.5857439,-74.0990982,1,0,587,1633,0
36085013302,NY,Richmond,40.5811925,-74.1049524,1,0,968,3587,0
36085013400,NY,Richmond,40.625879,-74.1096439,1,0,1537,3946,0
36085013800,NY,Richmond,40.5759718,-74.1114581,1,0,2355,6535,0
36085014100,NY,Richmond,40.6287073,-74.1188592,1,0,920,2690,0
36085014604,NY,Richmond,40.5626143,-74.1008025,1,0,2473,6422,0
36085014605,NY,Richmond,40.5525534,-74.1147336,1,0,1347,3836,0
36085014606,NY,Richmond,40.557671,-74.1076715,1,0,2314,6372,0
36085014607,NY,Richmond,40.5647779,-74.1225721,1,0,1619,4552,0
36085014608,NY,Richmond,40.5497308,-74.1425358,1,0,1226,3510,0
36085014700,NY,Richmond,40.5594209,-74.1302418,1,0,1416,3412,0
36085015100,NY,Richmond,40.6355984,-74.1189103,1,0,1998,5141,0
36085015400,NY,Richmond,40.6358896,-74.1235018,1,0,0,0,0
36085015601,NY,Richmond,40.5698839,-74.1174466,1,0,2389,6330,0
36085015602,NY,Richmond,40.5704889,-74.1318817,1,0,1158,3320,0.00085452
36085015603,NY,Richmond,40.6288689,-74.1268923,1,0,1604,4265,210.1952775
36085016901,NY,Richmond,40.5500383,-74.1597547,1,0,1093,2970,0
36085017005,NY,Richmond,40.5588899,-74.1495429,1,0,1624,4507,1647.022817
36085017007,NY,Richmond,40.559482,-74.1369438,1,0,1660,4968,0
36085017008,NY,Richmond,40.5565923,-74.1636338,1,0,2590,7388,0
36085017009,NY,Richmond,40.5584655,-74.1565181,1,0,1556,4299,0
36085017010,NY,Richmond,40.6180102,-74.112182,1,0,2987,8583,0
36085017011,NY,Richmond,40.6195337,-74.1275925,1,0,1728,4549,0
36085017012,NY,Richmond,40.5467422,-74.1295666,1,0,1615,4279,0
36085017300,NY,Richmond,40.5421524,-74.1545777,1,0,941,2523,0
36085017600,NY,Richmond,40.5360199,-74.1618034,1,0,1649,4815,2548.588953
36085017700,NY,Richmond,40.532848,-74.1511007,1,0,2414,7001,0
36085018100,NY,Richmond,40.6124524,-74.1093818,1,0,1019,2974,377.2485256
36085018701,NY,Richmond,40.5397084,-74.1801431,1,0,635,1807,0
36085018702,NY,Richmond,40.5578718,-74.1890858,1,0,2249,7485,0
36085018901,NY,Richmond,40.5559127,-74.1797504,1,0,2001,5333,0
36085018902,NY,Richmond,40.5432028,-74.1898283,1,0,1682,5064,0
36085019700,NY,Richmond,40.5505833,-74.1969608,1,0,702,1867,0
36085019800,NY,Richmond,40.5456376,-74.1702297,1,0,2136,6300,32.36756906
36085020100,NY,Richmond,40.5529546,-74.1737881,1,0,1214,3572,0
36085020700,NY,Richmond,40.6052791,-74.1182769,1,0,1837,6399,0
36085020801,NY,Richmond,40.525202,-74.1711353,1,0,3150,8977,0
36085020803,NY,Richmond,40.6032644,-74.1052871,1,0,2192,6463,0
36085020804,NY,Richmond,40.592357,-74.1215027,1,0,1927,5323,0
36085021300,NY,Richmond,40.6107619,-74.1272858,1,0,1584,5376,0
36085022300,NY,Richmond,40.6039239,-74.1261594,1,0,845,2880,0
36085022600,NY,Richmond,40.6120915,-74.1399974,1,0,2627,8490,120.3783816
36085022800,NY,Richmond,40.6052394,-74.1380413,1,0,32,105,0.083652116
36085023100,NY,Richmond,40.6169845,-74.1352404,1,0,1429,4683,0
36085023900,NY,Richmond,40.5135721,-74.2021256,1,0,1008,3250,0
36085024401,NY,Richmond,40.6240387,-74.1342647,1,0,2005,5823,0
36085024402,NY,Richmond,40.6396581,-74.1330222,1,0,1530,4259,4.382381074
36085024700,NY,Richmond,40.5486557,-74.2095278,1,0,948,2702,0
36085024800,NY,Richmond,40.5328202,-74.2106674,1,0,1634,4741,0
36085025100,NY,Richmond,40.5358036,-74.199533,1,0,2103,5714,0
36085027301,NY,Richmond,40.6326156,-74.138903,1,0,1489,3820,1828.138797
36085027302,NY,Richmond,40.6376802,-74.1518916,1,0,1205,3667,382.4683968
36085027702,NY,Richmond,40.5395206,-74.2308124,1,0,2847,6193,0
36085027704,NY,Richmond,40.5752243,-74.1867415,1,0,1406,4108,3379.83268
36085027705,NY,Richmond,40.6301244,-74.1563206,1,0,1810,5351,2491.145366
36085027706,NY,Richmond,40.6295397,-74.1493305,1,0,1092,2950,70.90510178
36085027900,NY,Richmond,40.5086733,-74.2386183,1,0,696,2137,376.9780106
36085029102,NY,Richmond,40.4997874,-74.2384712,1,0,980,2953,826.2792729
36085029103,NY,Richmond,40.6275086,-74.1417975,1,0,2653,7245,0
36085029104,NY,Richmond,40.5174917,-74.2434387,1,0,2290,6735,0
36085030301,NY,Richmond,40.6180408,-74.1460331,1,0,1749,4929,0
36085030302,NY,Richmond,40.6000805,-74.152872,1,0,1939,6369,0
36085031901,NY,Richmond,40.595558,-74.1387317,1,0,1061,3265,0
36085031902,NY,Richmond,40.5800895,-74.1636447,1,0,1581,4848,0
36085032300,NY,Richmond,40.5854221,-74.1515104,1,0,448,1250,0
