LAT,LON                                                                                                                  ,Urban,Rural,"Housing units, total","low access, people at 1 mile "
40.7790326,-73.05401,1,0,1126,1003.682324
40.7470857,-73.2962796,1,0,2305,4301.617421
40.7359694,-73.2997677,1,0,2624,690.2621491
40.7263663,-73.3059652,1,0,2460,0
40.7298656,-73.2892351,1,0,1324,576.8227031
40.7150808,-73.3010238,1,0,2755,876.8058307
40.7028427,-73.2999569,1,0,2048,1339.362648
40.6895318,-73.2997076,1,0,503,944.5184048
40.7037483,-73.2837351,1,0,883,2537.718715
40.708702,-73.2719126,1,0,2233,687.3977763
40.6563474,-73.1938661,1,0,1216,116.1758184
40.7164159,-73.2614957,1,0,1771,61.18101364
40.7151737,-73.2494814,1,0,1461,54.54815149
40.7222729,-73.2356214,1,0,1350,1294.611232
40.735292,-73.2136402,1,0,1956,301.4299341
40.7140759,-73.2142426,1,0,1905,110.1575618
40.7125775,-73.1955242,1,0,1441,1331.497523
40.7218497,-73.1811284,1,0,1679,1990.471438
40.7154795,-73.161955,1,0,2313,4605.432758
40.7349615,-73.1475896,1,0,2479,2836.526316
40.7400063,-73.1278763,1,0,26,9216.000108
40.7488816,-73.1008604,1,0,878,727.8483442
40.729739,-73.1052004,1,0,1204,2892.796818
40.7328417,-73.0831134,1,0,1813,1811.753378
40.7541938,-73.0879378,1,0,1654,4626.538595
40.7547524,-73.0719905,1,0,1297,0
40.7569216,-73.0531345,1,0,1722,1929.325826
40.7344361,-73.0576685,1,0,1464,0
40.9592242,-73.1146407,1,0,952,811.2924892
40.9308969,-73.1388872,1,0,1111,1846.705945
40.8894715,-73.1256429,1,0,995,521.8132691
40.9098523,-73.1214513,1,0,1278,243.6961641
40.8954443,-73.1056518,1,0,1240,403.682655
40.922549,-73.1028246,1,0,2234,4445.894434
40.9083963,-73.0872136,1,0,721,6.864937395
40.888719,-73.0448826,1,0,2812,1639.930358
40.8676282,-73.0969338,1,0,549,288.2291408
40.8718631,-73.0809485,1,0,632,380.3250964
40.8694628,-73.1161981,1,0,1477,3238.255679
40.8872449,-73.0898914,1,0,1899,3178.603552
40.8716347,-73.0661184,1,0,2341,3878.486433
40.8705491,-73.0552756,1,0,2022,1499.738882
40.8730905,-73.0423199,1,0,2587,2687.416006
40.8997262,-73.0628304,1,0,1635,2859.687014
40.8892336,-73.0675842,1,0,1756,3216.548567
40.8726529,-73.0237396,1,0,1659,3278.332336
40.9259517,-73.0650388,1,0,2090,671.1217791
40.940271,-73.0902368,1,0,1524,665.5924383
40.9434593,-73.028696,1,0,1232,373.9349532
40.9426393,-73.0690893,1,0,2282,1463.534736
40.9597732,-73.0642188,1,0,3654,819.6669221
40.9609844,-73.0107323,1,0,815,515.1876233
40.9234365,-73.0106808,1,0,2270,652.5575481
40.9121946,-73.0444028,0,1,454,812.6351536
40.8873736,-72.9831023,0,1,1434,3916.614477
40.8975185,-72.9628399,1,0,843,513.0763627
40.9008,-72.9963238,0,1,1617,4696.560333
40.9643991,-72.9721284,1,0,2058,2518.368903
40.9524793,-72.9568052,1,0,1423,4024.999991
40.9007571,-73.0315468,1,0,1609,3854.433127
40.9064744,-73.0166317,1,0,2081,3503.999986
40.8829595,-73.0106427,1,0,1683,1.640396595
40.9320841,-73.0000651,1,0,1472,1902.815565
40.9277136,-72.9789777,1,0,880,2088.024696
40.9280841,-72.9355394,1,0,1181,87.75828332
40.9586908,-72.8830698,1,0,1899,1524.401643
40.8969837,-72.9308191,1,0,1709,41.79603326
40.925776,-72.8738991,1,0,2245,2094.92505
40.9620892,-72.9416939,1,0,1948,75.80865717
40.959743,-72.9181435,1,0,1109,853.2044209
40.9020925,-72.8994141,1,0,1571,0
40.9210406,-72.9008097,1,0,1538,1106.509894
40.8333335,-73.1024208,1,0,1524,105.758673
40.853663,-73.1166136,1,0,1187,1414.489051
40.8424717,-73.11786,1,0,1244,627.8065283
40.8542553,-73.0587965,1,0,1451,188.8630176
40.8431731,-73.0601704,1,0,3449,1519.437764
40.8598146,-73.037665,1,0,1070,3866.305683
40.8430368,-73.0295937,1,0,581,1660.32168
40.8485188,-73.0874709,1,0,1618,538.6259512
40.8451728,-73.0999676,0,1,897,2120.000047
40.820941,-73.0871665,1,0,1214,3023.321771
40.8228448,-73.0698529,1,0,2124,2710.662985
40.8278421,-73.0437544,1,0,2222,6590.626631
40.8179513,-73.0389765,1,0,1680,300.2139977
40.8171692,-73.1133942,1,0,2183,2425.925979
40.817108,-73.1007945,1,0,2300,426.7887819
40.8577953,-73.0015043,1,0,2810,0
40.8631673,-72.962088,1,0,1884,10.03213954
40.8338935,-72.9461292,1,0,2702,1443.287554
40.8716276,-72.9483184,1,0,1520,6017.999777
40.8516895,-72.9215832,1,0,2530,2636.232471
40.8755909,-72.8780462,1,0,1944,2896.43541
40.8399818,-72.9885426,1,0,1173,1138.899381
40.8263592,-72.9868897,1,0,2302,3093.34128
40.7515162,-73.0358414,1,0,1020,1205.015733
40.8027431,-73.0279692,1,0,2042,4006.49072
40.784034,-73.0238888,1,0,1468,2343.426614
40.7697808,-73.0232939,1,0,921,17.87699767
40.7549423,-73.0147814,1,0,2414,2635.92823
40.775681,-72.9850767,1,0,1454,1475.905214
40.7855785,-72.9310592,1,0,1984,2869.931189
40.7892102,-72.9867569,1,0,1256,1054.488807
40.809122,-72.922682,1,0,2452,5970.568664
40.8051157,-73.0008495,1,0,985,464.3155621
40.808775,-72.9741354,1,0,3111,7826.839729
40.7582831,-72.9956535,1,0,2484,1990.136478
40.7552471,-72.9679534,1,0,2629,1645.929596
40.7694329,-72.9161648,1,0,2447,2454.402326
40.7509502,-72.9413254,1,0,1090,139.329861
40.8139796,-72.8355335,0,1,45,82.00000045
40.8215595,-72.7745215,1,0,2005,3074.094261
40.8368229,-72.8795394,1,0,694,2315.999988
40.8155399,-72.8755826,1,0,2350,856.3767581
40.8729877,-72.7573635,1,0,1484,741.7290778
40.8237673,-72.8526438,1,0,2716,5015.651441
40.8442878,-72.8224436,0,1,719,1641.999995
40.7677853,-72.8798346,1,0,3189,4123.250769
40.7725912,-72.8603801,1,0,1888,0
40.7678406,-72.8323816,1,0,2300,2674.310752
40.7522734,-72.8549691,1,0,2178,5488.000014
40.7016423,-72.9733313,1,0,2217,3172.878004
40.7942568,-72.8409783,1,0,1797,2165.259435
40.7831891,-72.8320357,1,0,820,72.0513649
40.7938537,-72.7997563,1,0,2414,3223.491794
40.8056697,-72.7521699,0,1,1842,2344.6113
40.9551302,-72.8154096,0,1,1128,795.1681562
40.9656407,-72.730323,1,0,2252,5791.126988
40.9170152,-72.7540742,1,0,890,2476.041864
40.9250901,-72.6694401,1,0,1384,754.5246195
40.9494756,-72.6752289,1,0,998,718.8173364
40.9557734,-72.5957343,1,0,1247,2569.045545
40.9798836,-72.5293025,1,0,692,1450.4491
41.011474,-72.4719348,1,0,1803,3989.755499
41.100862,-72.3635667,1,0,1721,1217.796496
41.0480198,-72.4195157,1,0,1616,2283.802027
41.1788839,-72.194355,0,1,1331,2115.545789
41.0648753,-72.3192656,1,0,1509,4148.65725
40.8936431,-72.6377702,1,0,1817,4198.567719
40.841826,-72.6312065,0,1,1968,4532.54886
40.9007882,-72.5369515,1,0,928,800.7879287
40.8027181,-72.6435021,1,0,1263,409.4501036
40.8161834,-72.7090115,1,0,533,165.1535897
40.7788675,-72.7063805,1,0,2624,4120.744767
40.8241255,-72.5868779,1,0,2318,6591.999976
40.8623531,-72.5328318,0,1,1513,1456.263985
40.8351648,-72.520152,1,0,1422,2042.659393
40.9265007,-72.3050374,1,0,1347,43.60984957
40.8953589,-72.4724277,0,1,1464,3557.000002
40.9275432,-72.4206501,0,1,1596,2584.155989
40.9720411,-72.3599755,0,1,607,1381.000001
41.0175294,-72.3060886,0,1,1288,2517.000811
40.8707,-72.4011842,0,1,1279,1960.36047
40.9477764,-72.1941871,0,1,737,1808.760898
40.9903858,-72.2331168,1,0,1867,1098.504999
41.0427183,-72.1410913,0,1,1541,4369.999978
40.9859413,-72.1085917,0,1,1008,3119.000016
41.0475648,-71.9463862,0,1,968,2290.999976
40.7970611,-73.2758018,0,1,708,3090.000006
41.1119288,-72.1910978,0,1,2942,6551.573017
41.865968,-74.5904573,0,1,1796,3946.859752
41.9627931,-74.7890854,0,1,829,1368.7776
41.8737108,-75.0335261,0,1,1216,3094.896388
41.8358392,-74.9241319,0,1,1749,3243.953286
41.8207531,-74.7319955,1,0,2543,3672.250672
41.8135679,-74.8251812,0,1,689,1699.32032
41.796569,-74.7761662,0,1,1044,2196.638673
41.7707267,-74.6178671,0,1,996,2193.718251
41.7297689,-74.655894,0,1,604,1372.000001
41.7032018,-74.6003461,0,1,652,1011.855396
41.6940717,-74.56159,0,1,1049,2114.086662
41.5947184,-74.4294592,0,1,967,2468.000013
41.5634269,-74.527399,0,1,2549,5306.098847
41.6940678,-74.6882633,0,1,2106,5304.999994
41.6455426,-74.7280089,0,1,2783,6623.301368
41.5740963,-74.651833,0,1,1962,4918.677883
41.6478967,-74.6769919,1,0,1484,3924.000017
41.7041818,-74.7960303,1,0,1678,222.5346307
41.681696,-74.8784146,0,1,2911,7232.848672
41.7549353,-75.0003626,0,1,1266,2288.193522
41.6800386,-74.9941903,0,1,1781,4219.357156
41.5703095,-74.9953079,1,0,1830,550.1203601
41.5673658,-74.8865188,1,0,1027,0
41.4924235,-74.8122203,1,0,1972,0
42.2966357,-76.1656586,1,0,106,90.27730179
42.230947,-76.3324517,1,0,261,4038.661146
42.1335138,-76.1815215,1,0,1869,2181.405919
42.0445262,-76.1964906,1,0,2131,1481.863756
42.0542427,-76.1365052,1,0,1673,0
42.1045599,-76.2622269,1,0,1130,0
42.0641044,-76.3693292,0,1,1791,2695.983378
42.2219334,-76.4692623,1,0,1979,804.3765927
42.0834709,-76.4931488,1,0,2051,3138.510709
42.0063392,-76.5308653,1,0,45,2296.969799
42.4400021,-76.4979347,1,0,2962,1540.317671
42.4411692,-76.4880369,0,1,1644,3524.039024
42.4464422,-76.4681638,1,0,2442,4197.354983
42.4571983,-76.4587169,0,1,1851,3638.554387
42.4728176,-76.4684652,0,1,1817,4430.000002
42.4779692,-76.5011486,0,1,2086,5033.000006
42.4512834,-76.5003013,0,1,2564,6099.000029
42.4447844,-76.5076298,0,1,1854,1904.863844
42.4630349,-76.5405497,0,1,1736,4448.487065
42.4186229,-76.554432,0,1,1789,2030.342344
42.4114774,-76.4937607,0,1,2187,5517.999965
42.4218758,-76.4951171,0,1,2094,5175.727226
42.4196815,-76.4437328,1,0,1852,218.2967809
42.4453522,-76.3922573,1,0,1793,3783.377014
42.5066897,-76.4774296,0,1,1790,4160.405672
42.5201671,-76.6170161,0,1,1508,1583.704425
42.4392203,-76.6396845,0,1,1468,2832.787502
42.3421022,-76.5944892,0,1,637,1334.999993
42.3601164,-76.3770753,0,1,1960,3892.126682
42.475879,-76.3004884,1,0,1081,752.230602
42.5265964,-76.3415554,0,1,1612,3955
42.5886022,-76.3336656,0,1,1575,2117.209973
42.5786235,-76.5103607,1,0,1524,343.5265628
42.1293667,-73.9810892,0,1,1406,3313.434234
42.0752483,-73.9449298,1,0,836,2112.000001
42.052751,-73.9469639,1,0,2161,4655.405026
42.0623398,-74.0301238,1,0,737,9.935942531
42.0230169,-74.0853975,1,0,1155,1729.767471
42.0644816,-74.1756748,1,0,947,0
41.9831312,-74.5696999,1,0,1453,451.1766047
41.9472321,-74.265447,1,0,1531,1753.707849
42.0070556,-74.1340404,1,0,830,1232.561075
41.9463756,-74.1029672,1,0,1403,3.266764522
41.9945544,-73.9734694,1,0,1453,3410.999994
41.9652598,-73.9767144,0,1,2039,5629.891026
41.9781443,-74.038662,0,1,1234,2890.999984
41.9075368,-74.0373937,1,0,1338,3184.000011
41.9365425,-73.9734907,0,1,2400,4722.870173
41.939201,-73.9884397,0,1,763,1842.00002
41.9289021,-73.9917915,1,0,1639,3662.877536
41.9336584,-74.0032804,1,0,1905,719.2976502
41.9252502,-74.008074,1,0,971,480.962035
41.9188382,-74.0193193,1,0,2204,2616.276935
41.9352791,-74.0345486,0,1,1908,4898.778967
41.9415311,-74.0087869,1,0,1579,3921.985936
41.9041621,-73.9772431,0,1,1756,4862.000039
41.8320051,-74.0018899,0,1,1988,3862.139555
41.8692084,-74.0737953,0,1,1873,4024.518321
41.8241595,-74.081225,0,1,2229,5699.962068
41.8738866,-74.1641532,0,1,2593,9330.353071
41.766539,-74.2120409,0,1,1237,2524.727029
41.7496121,-74.0926333,0,1,705,1691.166653
41.7626199,-74.0717295,0,1,662,1840.000003
41.7376193,-74.0873964,1,0,1905,3598.854655
41.7173047,-73.9647131,0,1,634,1447.856605
41.7304772,-74.0048609,0,1,2173,5470.999984
41.6562586,-73.9583345,0,1,1214,2500.040707
41.6335591,-74.0101346,1,0,1294,4600.999988
41.6203568,-74.112677,1,0,1102,0
41.6385307,-74.0605722,1,0,857,0
41.691551,-74.1881982,1,0,1674,0
41.6343489,-74.3021555,1,0,1742,0
41.7190489,-74.3498689,1,0,1170,0
41.8026488,-74.4244148,1,0,2483,4806.656044
41.7276941,-74.4759028,0,1,651,1480.999986
41.7244228,-74.396061,1,0,1894,312.6620806
42.028789,-73.9638196,1,0,1909,871.4804152
41.8335191,-74.3063196,1,0,2838,5096.339776
42.0276845,-74.3599485,1,0,1708,4743.132485
41.617141,-74.1632169,0,1,1355,3043.648721
43.3008905,-73.6493739,1,0,1555,2024.133793
43.3076986,-73.6548537,0,1,1742,1424.620742
43.317027,-73.6573712,0,1,830,1985.999985
43.3203951,-73.6389363,0,1,996,2028.280995
43.3113991,-73.6322733,0,1,1461,2560.893345
43.3515312,-73.6391788,0,1,961,2088
43.4363053,-73.6606592,0,1,1062,1707.823773
43.3345853,-73.6704702,1,0,1997,382.4587538
43.3373545,-73.698251,1,0,1000,2.132249594
43.2923979,-73.6852145,0,1,2232,3058.049073
43.3466575,-73.7439218,0,1,1450,6190.000037
43.345954,-73.789719,0,1,2005,4910.677913
43.4350017,-73.7209241,0,1,530,1260.999999
43.5230523,-73.806561,0,1,2553,4700.31378
43.4618911,-74.001308,0,1,852,2268.999991
43.6577858,-74.0650368,0,1,750,1853.000004
43.6890358,-73.873783,0,1,1438,3782.000023
43.7123398,-73.6055916,1,0,2383,5301.815623
43.5794141,-73.6576306,0,1,1998,3179.3811
43.3016165,-73.5834718,0,1,1141,2714.999997
43.309247,-73.5781712,0,1,759,1768.266617
43.335201,-73.5514263,0,1,1343,1903.313286
43.4609287,-73.5298593,0,1,803,1486.787144
43.5367603,-73.3657984,0,1,908,2218.634951
43.6723605,-73.4622293,0,1,1840,4587.011838
43.4220008,-73.306019,1,0,2120,3398.687513
43.3557369,-73.4131564,0,1,1726,4712.99999
43.2584645,-73.3490964,0,1,1630,4736.000001
43.2321352,-73.4788875,0,1,1497,3113.342976
43.2306036,-73.5591857,0,1,2153,5367.00004
43.1475172,-73.4758859,0,1,1101,2565.833866
43.1601575,-73.3227767,0,1,1672,2283.469584
43.0804566,-73.3832759,0,1,1814,4746.000045
42.9931094,-73.3222291,0,1,1669,3668.236674
43.0078249,-73.4460554,1,0,1586,989.8512938
43.0296613,-73.5358676,0,1,1256,2953.694999
43.2455273,-77.3159582,0,1,2069,3321.002465
43.2160559,-77.3108571,0,1,2448,5731.058929
43.1606092,-77.2814492,1,0,2136,1014.734254
43.1684252,-77.3542305,1,0,1893,709.4912333
43.0784769,-77.3407774,1,0,1521,317.5264701
43.0820525,-77.2806032,0,1,855,2055.047384
43.2591916,-77.1923519,0,1,1732,3005.850098
43.2158719,-77.1943609,0,1,1627,4070.648116
43.1660142,-77.1913503,0,1,1442,3926.999987
43.0801714,-77.1891408,0,1,798,2093.000007
43.060521,-77.2369058,0,1,0,0
43.2572302,-77.0421653,1,0,1558,0
43.1966071,-77.0535519,1,0,2087,0
43.097675,-77.0482603,1,0,0,0
43.0396859,-77.1129796,1,0,2540,0
43.0379337,-77.0834014,1,0,1603,0
43.0646867,-76.9926367,1,0,1500,0
43.2465593,-76.8950912,1,0,1623,0
43.2736262,-76.7654968,1,0,1591,0
43.1712677,-76.8325485,1,0,2384,0
43.077898,-76.8352008,1,0,1505,0
43.0841543,-76.8704083,1,0,2539,0
43.4587577,-77.0631637,1,0,1347,27.10378075
40.9263635,-73.8982255,1,0,2120,42.12690449
40.9293765,-73.9022846,1,0,2236,0
40.9286914,-73.9050023,1,0,776,0
40.9199667,-73.8988181,1,0,1594,0
40.9214719,-73.9081237,1,0,1113,0
40.9163028,-73.9076863,1,0,753,0
40.9316555,-73.8963455,1,0,1008,0
40.9386815,-73.9021226,1,0,1737,0
40.9441946,-73.9008152,1,0,1525,0
40.9388532,-73.8894933,1,0,1202,0
40.9440834,-73.8892923,1,0,1423,0
40.9623708,-73.8889076,1,0,2147,0
40.9667662,-73.8896752,1,0,1435,0
40.9614732,-73.8811309,1,0,718,0
40.9572942,-73.8762893,1,0,1272,0
40.9524931,-73.8864396,1,0,1330,0
40.9739552,-73.8704395,1,0,1235,0
40.9368537,-73.8846749,1,0,1852,0
40.9338247,-73.8895401,1,0,1058,0
40.9307658,-73.883926,1,0,1303,0
40.9274602,-73.8919786,1,0,2354,0
40.921108,-73.8863836,1,0,518,0
40.9122355,-73.8889557,1,0,561,0
40.91456,-73.8944077,1,0,1468,0
40.9249893,-73.8720643,1,0,1382,0
40.9169834,-73.8751889,1,0,1085,0
40.9103701,-73.8813694,1,0,2263,0
40.9042347,-73.8619595,1,0,645,0
40.9086985,-73.8703224,1,0,937,0
40.9132127,-73.8620694,1,0,564,0
40.9109725,-73.8538695,1,0,903,0
40.9429085,-73.8756218,1,0,2332,0
40.9491078,-73.8631887,1,0,1089,0
40.9585957,-73.8667199,1,0,1966,0
40.9645839,-73.8659675,1,0,1366,0
40.9682488,-73.8492976,1,0,755,0
40.9775734,-73.8348036,1,0,1927,0
40.9680715,-73.821213,1,0,2199,0
40.96209,-73.8363333,1,0,965,0
40.9815767,-73.8217287,1,0,1157,0
40.9737715,-73.8276976,1,0,1282,0
40.9690155,-73.8287119,1,0,1222,0
40.9548078,-73.8352899,1,0,851,0
40.9462907,-73.8417031,1,0,1589,0
40.9494687,-73.8494171,1,0,943,0
40.9359994,-73.8454629,1,0,1008,0
40.9377189,-73.8622732,1,0,893,0
40.9327263,-73.8547291,1,0,1245,0
40.9267163,-73.8448028,1,0,1580,0
40.9196798,-73.8505417,1,0,730,0
40.9235457,-73.8556608,1,0,1530,0
40.9270289,-73.8612325,1,0,1408,0
40.8969325,-73.8269328,1,0,1662,0
40.9025145,-73.8307981,1,0,1408,0
40.9010623,-73.8371794,1,0,2654,0
40.9058091,-73.8401352,1,0,1578,0
40.9086105,-73.8443462,1,0,2042,0
40.9082759,-73.8347935,1,0,595,0
40.9087133,-73.8306416,1,0,1300,0
40.9064456,-73.8246183,1,0,740,0
40.9072036,-73.8179853,1,0,1288,0
40.9113261,-73.8483949,1,0,971,0
40.9140091,-73.8402628,1,0,2855,0
40.9191283,-73.8430524,1,0,1683,0
40.9241981,-73.8386898,1,0,1246,0
40.9216249,-73.8339814,1,0,1598,0
40.9147418,-73.8316038,1,0,1710,0
40.9142187,-73.8208136,1,0,1595,0
40.9213993,-73.8253208,1,0,1813,0
40.9220584,-73.8128419,1,0,577,0
40.9280504,-73.8237622,1,0,1857,96.60260892
40.9305007,-73.8356628,0,1,0,0
40.9412302,-73.8337974,1,0,2862,0
40.9387651,-73.8236542,1,0,1345,0
40.9531023,-73.8230109,1,0,1588,0
40.9833235,-73.8119077,1,0,1739,0
40.9766504,-73.801518,1,0,2386,0
40.9672258,-73.8031096,1,0,1594,0
40.9545214,-73.8127966,1,0,1502,0
40.9412467,-73.8100334,1,0,1808,0
40.9167438,-73.8064384,1,0,2172,0
40.9059906,-73.8078266,1,0,1896,0
40.8930678,-73.8059277,1,0,1607,0
40.88418,-73.7702528,1,0,1936,55.57585049
40.8925058,-73.7883035,1,0,1601,2054.070872
40.8997854,-73.7796792,1,0,1847,9.174263537
40.903222,-73.7855758,1,0,2070,1159.367139
40.9079691,-73.7767521,1,0,2135,1459.560122
40.8872296,-73.7571915,1,0,2375,1171.144749
40.9160316,-73.7762526,1,0,2109,0
40.9048198,-73.7933349,1,0,2592,108.2474955
40.9112581,-73.7969172,1,0,1638,0
40.912951,-73.7888876,1,0,1722,0
40.9194095,-73.7953533,1,0,1046,0
40.9250133,-73.7781676,1,0,1612,1530.542672
40.9295355,-73.7970547,1,0,2006,4883.325443
40.9418138,-73.7797387,1,0,1902,1325.164264
40.9740978,-73.7847261,1,0,1251,0
40.9526696,-73.7891679,1,0,2464,0
40.9577187,-73.7543491,1,0,1506,0
40.9105669,-73.7588761,1,0,1600,0
40.9183259,-73.7453488,1,0,2419,1420.62005
40.9287465,-73.7267615,1,0,1002,154.7818854
40.9580509,-73.739756,1,0,2459,3787.580482
40.9575165,-73.7293235,1,0,677,465.3337268
40.9481396,-73.7196368,1,0,1371,0
40.9513264,-73.7011148,1,0,2005,0
40.9446713,-73.6863755,0,1,1082,2368.398275
40.9846266,-73.6857078,0,1,1225,5169.911031
40.991827,-73.6644479,1,0,2015,1321.478995
40.9994059,-73.6741624,1,0,2255,0
41.0023633,-73.6637436,1,0,2673,0
41.0115471,-73.6611743,1,0,1366,202.1809747
41.0143607,-73.6704063,1,0,1708,0
41.0071859,-73.681938,1,0,1891,0
41.0342903,-73.6877625,1,0,2278,0
40.974752,-73.7257773,1,0,1329,0
40.9704891,-73.7187587,1,0,1755,0
40.965411,-73.7149461,1,0,2392,0
40.9987679,-73.7058476,1,0,1598,757.2014232
41.0478481,-73.7221062,1,0,1052,2554.343685
41.0437622,-73.7441155,1,0,1057,1586.120501
41.0352257,-73.7581937,1,0,1556,4051.000029
41.042744,-73.766395,1,0,1398,1090.400137
41.0535016,-73.7561883,1,0,906,999.1479878
41.0408993,-73.7727445,1,0,1649,528.7769236
41.0301645,-73.783162,1,0,1465,0
41.0229892,-73.777109,1,0,1656,0.453065962
41.0295908,-73.7698819,1,0,1371,157.5944564
41.029017,-73.7619559,1,0,1409,0
41.0223176,-73.7648446,1,0,2492,72.84539986
41.0118809,-73.7671777,1,0,1587,18.91877401
41.0020558,-73.755025,1,0,1937,448.3140445
41.0162899,-73.7425831,1,0,2342,0
41.0022447,-73.7343491,1,0,1219,119.9234113
40.984439,-73.7642065,1,0,1886,0
40.9936138,-73.7772011,1,0,1181,0
41.0039451,-73.792938,1,0,826,950.4862809
40.9826939,-73.7984415,1,0,2190,0
40.9906367,-73.8710452,1,0,1648,0
40.9912719,-73.8855825,1,0,727,2254.791165
41.0157238,-73.8792118,1,0,1941,3879.903929
41.0115331,-73.861083,1,0,934,1753.744741
41.013541,-73.8394564,1,0,1211,3270.438412
40.9974144,-73.8371373,1,0,2525,4989.650987
41.0040761,-73.8077253,1,0,2322,238.5514335
41.0158348,-73.8176903,1,0,2091,0
41.0311663,-73.7984149,1,0,2388,0
41.0198494,-73.7920043,1,0,1034,1366.189486
41.0613821,-73.7917865,1,0,1587,1967.2448
41.049841,-73.7814486,1,0,1550,4059.319395
41.0427728,-73.8036991,1,0,1585,4043.960549
41.0685012,-73.8146059,1,0,1813,2945.039835
41.0551449,-73.8344428,1,0,1511,20.97702551
41.0279002,-73.8307154,1,0,2569,298.1259404
41.0540988,-73.8135936,1,0,771,233.6822255
41.0342581,-73.8670276,1,0,1576,1824.424381
41.0616047,-73.8658045,1,0,1566,4408.246571
41.0764415,-73.8679491,0,1,1844,4216.093344
41.0882116,-73.8715396,1,0,1088,1607.609447
41.0988683,-73.8645578,0,1,1991,4097.558389
41.1158766,-73.822643,0,1,1374,3734.000042
41.0844002,-73.7854448,1,0,1587,1513.215074
41.1031826,-73.7942559,1,0,1593,3039.486703
41.1168587,-73.7604532,1,0,2584,2609.852001
41.1201291,-73.7757769,1,0,1743,0
41.134211,-73.7838665,1,0,2359,551.2603863
41.0694238,-73.7627863,1,0,2058,1701.999916
41.1239782,-73.724024,1,0,1739,2674.533592
41.1560458,-73.6453326,1,0,1989,4525.949803
41.2123816,-73.583842,1,0,1232,2233.498845
41.2940748,-73.6594003,1,0,1199,6.366946697
41.279618,-73.5813197,1,0,1001,0
41.2325508,-73.517619,1,0,1649,0
41.2482114,-73.6407643,1,0,2611,0
41.2008411,-73.6565517,1,0,1309,23.46515945
41.2338145,-73.7025873,1,0,1756,0
41.2068392,-73.7285791,1,0,1931,1557.800827
41.1943403,-73.7217199,1,0,1175,107.5888544
41.1627427,-73.7379115,1,0,1781,563.4421531
41.189796,-73.810693,1,0,829,893.5243936
41.1992596,-73.7611071,1,0,2413,0.063147917
41.1403331,-73.8475045,1,0,1176,23.55510867
41.1552214,-73.8373583,1,0,1310,0
41.1581603,-73.8704055,1,0,2137,0
41.1443813,-73.8685795,1,0,2024,134.5082158
41.1621446,-73.851105,1,0,1728,4325.534735
41.1722837,-73.843678,1,0,1579,154.1581355
41.1682323,-73.8717464,0,1,1974,4952.648955
41.1791921,-73.846304,1,0,1412,2997.085235
41.1921279,-73.8788854,1,0,1658,1310.960587
41.2096524,-73.901152,1,0,2033,2011.086376
41.2610634,-73.9483488,1,0,803,284.8396078
41.2837261,-73.933712,1,0,2789,1763.245206
41.2947461,-73.9288811,0,1,1411,4338.471635
41.2916594,-73.9144211,1,0,2236,4099.877888
41.2996769,-73.9036508,1,0,1193,1800.565345
41.282706,-73.9087061,1,0,2253,2155.649002
41.244289,-73.9490524,1,0,1199,501.7063659
41.2304668,-73.914266,1,0,1803,5399.954539
41.2457282,-73.8822098,0,1,1920,5208.210456
41.2812055,-73.8742307,1,0,2188,3262.759693
41.309323,-73.9322491,1,0,1402,3492.078213
41.3188112,-73.8782411,1,0,900,2426.94644
41.304152,-73.8701904,1,0,1213,71.22310001
41.3196233,-73.8434994,0,1,1811,4925.717026
41.2462774,-73.8161162,1,0,269,2234.000052
41.3171308,-73.811934,1,0,18,0
41.2882235,-73.7922032,1,0,1,0
41.2553432,-73.784796,1,0,15,85.39266527
41.3227921,-73.7947408,1,0,0,2525.000027
41.3132769,-73.7881693,0,1,1047,2673.000007
41.2908315,-73.7189178,1,0,1584,5509.413216
